id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
5728,2019-03-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,
5729,2017-06-01,,One year,Yes,Credit card (automatic),72.8,2333.05,DSL,Yes,No,No,Yes,Yes,No,Male,0,Yes,No,Yes,
5730,2018-05-01,,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,
5731,2015-03-01,,One year,Yes,Electronic check,99.5,5890.0,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,
5732,2018-09-01,2019-10-01,Month-to-month,Yes,Electronic check,70.15,916.75,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,
5733,2016-03-01,,Two year,No,Credit card (automatic),20.25,1029.8,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5734,2014-05-01,,Two year,Yes,Bank transfer (automatic),26.0,1796.55,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,
5735,2019-12-01,,Month-to-month,Yes,Credit card (automatic),19.9,33.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5736,2018-04-01,,Month-to-month,No,Bank transfer (automatic),19.05,454.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,
5737,2018-11-01,,Month-to-month,Yes,Electronic check,96.5,1392.25,Fiber optic,Yes,No,Yes,No,Yes,No,Male,1,Yes,No,Yes,
5738,2015-09-01,,Two year,No,Credit card (automatic),19.85,1049.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5739,2017-10-01,,Month-to-month,No,Mailed check,25.7,734.6,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,Yes,
5740,2018-04-01,,One year,No,Mailed check,20.3,475.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5741,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,70.15,70.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5742,2018-10-01,,Month-to-month,Yes,Electronic check,91.55,1540.05,Fiber optic,No,No,Yes,Yes,No,Yes,Male,1,Yes,No,No,
5743,2016-02-01,,Two year,No,Mailed check,39.4,1978.65,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,
5744,2017-08-01,,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,Yes,
5745,2019-11-01,,Month-to-month,Yes,Electronic check,70.25,229.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5746,2015-05-01,,Two year,No,Electronic check,93.75,5625.55,Fiber optic,Yes,No,No,Yes,No,Yes,Male,1,No,No,Yes,
5747,2014-02-01,2019-10-01,One year,Yes,Credit card (automatic),96.55,6581.9,Fiber optic,Yes,Yes,No,No,No,Yes,Female,1,Yes,No,Yes,
5748,2018-03-01,,One year,No,Bank transfer (automatic),60.0,1347.15,DSL,No,No,No,Yes,Yes,No,Female,0,Yes,No,No,
5749,2014-09-01,,Two year,Yes,Credit card (automatic),59.8,3808.2,DSL,No,No,No,Yes,Yes,No,Female,0,Yes,No,No,
5750,2016-06-01,,One year,Yes,Bank transfer (automatic),90.65,3974.15,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,No,
5751,2014-03-01,,Two year,Yes,Bank transfer (automatic),109.0,7661.8,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,
5752,2017-01-01,,One year,No,Credit card (automatic),68.1,2479.25,DSL,Yes,No,Yes,Yes,No,No,Female,0,Yes,No,Yes,
5753,2019-02-01,,Month-to-month,No,Mailed check,20.4,266.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5754,2014-05-01,,Two year,Yes,Bank transfer (automatic),81.95,5601.4,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,
5755,2017-03-01,,Month-to-month,No,Electronic check,60.55,1982.6,DSL,Yes,Yes,Yes,No,No,No,Female,0,No,No,No,
5756,2019-09-01,,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,DSL,No,Yes,No,Yes,No,Yes,Male,0,No,No,No,
5757,2015-04-01,,Two year,No,Bank transfer (automatic),82.5,4828.05,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,Yes,Yes,
5758,2014-02-01,,Two year,Yes,Bank transfer (automatic),82.3,5980.55,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,
5759,2014-02-01,,Two year,No,Mailed check,68.15,4808.7,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,No,Yes,
5760,2020-01-01,,Month-to-month,No,Credit card (automatic),20.3,20.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5761,2016-09-01,2019-12-01,One year,Yes,Electronic check,95.55,3692.85,Fiber optic,Yes,No,Yes,Yes,Yes,No,Female,0,No,No,No,
5762,2015-09-01,,One year,No,Credit card (automatic),20.2,1068.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,
5763,2017-11-01,,Month-to-month,Yes,Electronic check,89.2,2383.6,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,
5764,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,
5765,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,89.3,89.3,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,
5766,2018-08-01,,Month-to-month,No,Electronic check,74.8,1438.05,Fiber optic,Yes,No,No,No,No,No,Female,0,Yes,No,No,
5767,2016-04-01,,Two year,Yes,Mailed check,20.2,917.45,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,
5768,2014-02-01,,Two year,Yes,Credit card (automatic),84.4,6096.45,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,
5769,2016-11-01,2019-11-01,Month-to-month,Yes,Electronic check,87.55,3078.1,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,
5770,2019-10-01,,Month-to-month,Yes,Electronic check,25.15,99.95,DSL,No,No,No,No,No,No,Female,0,Yes,No,No,
5771,2018-01-01,,Two year,No,Credit card (automatic),19.8,475.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5772,2016-10-01,,Month-to-month,Yes,Electronic check,50.85,2036.55,DSL,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,No,
5773,2014-11-01,,Month-to-month,Yes,Electronic check,102.4,6444.05,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,
5774,2018-08-01,2019-11-01,Month-to-month,Yes,Mailed check,96.3,1426.75,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,1,No,No,No,
5775,2018-12-01,,Month-to-month,Yes,Credit card (automatic),55.5,767.55,DSL,No,Yes,No,No,No,No,Male,0,No,No,Yes,
5776,2014-02-01,,Two year,Yes,Bank transfer (automatic),109.75,7932.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,
5777,2016-11-01,,Month-to-month,Yes,Electronic check,106.4,4040.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,
5778,2016-03-01,,Two year,Yes,Credit card (automatic),60.0,2768.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,
5779,2018-07-01,,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,Fiber optic,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,Yes,
5780,2019-06-01,2019-11-01,Month-to-month,Yes,Electronic check,85.2,474.8,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,
5781,2018-11-01,2019-12-01,Month-to-month,Yes,Electronic check,35.1,446.1,DSL,No,No,No,No,No,Yes,Female,0,No,No,No,
5782,2018-09-01,,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,Yes,
5783,2017-04-01,,Month-to-month,Yes,Electronic check,75.55,2425.4,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,
5784,2016-08-01,,Month-to-month,Yes,Electronic check,49.55,2077.95,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,
5785,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,81.3,416.3,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,No,Yes,
5786,2014-03-01,,Two year,No,Credit card (automatic),23.9,1663.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,
5787,2018-07-01,,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,DSL,Yes,No,Yes,No,Yes,No,Male,1,Yes,No,No,
5788,2019-08-01,2019-10-01,Month-to-month,Yes,Electronic check,19.6,35.85,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,
5789,2015-05-01,,Two year,No,Credit card (automatic),18.8,1094.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5790,2014-02-01,,Two year,Yes,Electronic check,108.4,7719.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,
5791,2019-08-01,,Month-to-month,Yes,Mailed check,85.95,514.6,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,
5792,2018-05-01,2019-10-01,Month-to-month,Yes,Electronic check,85.45,1451.6,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,Yes,
5793,2015-01-01,,Two year,No,Bank transfer (automatic),80.9,4932.5,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,
5794,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,71.0,71.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,
5795,2016-02-01,,Two year,No,Credit card (automatic),111.8,5443.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,
5796,2018-10-01,,Month-to-month,Yes,Credit card (automatic),20.6,330.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5797,2019-01-01,2019-10-01,Month-to-month,Yes,Electronic check,85.05,746.5,Fiber optic,No,No,No,No,No,Yes,Male,1,No,No,Yes,
5798,2019-11-01,,Month-to-month,No,Electronic check,44.6,122.7,DSL,No,No,No,No,No,No,Female,0,No,No,No,
5799,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,44.4,44.4,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,
5800,2014-09-01,,Two year,No,Credit card (automatic),105.1,6631.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,
5801,2014-04-01,,Two year,Yes,Credit card (automatic),115.15,8250.0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,
5802,2015-02-01,,One year,Yes,Mailed check,59.8,3561.15,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,No,No,
5803,2014-05-01,,One year,Yes,Electronic check,26.3,1763.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,
5804,2017-03-01,,Month-to-month,No,Electronic check,70.55,2419.0,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,
5805,2018-04-01,,Month-to-month,Yes,Mailed check,20.05,470.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5806,2014-08-01,,Two year,No,Bank transfer (automatic),79.85,5234.95,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,
5807,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,70.3,70.3,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,
5808,2019-09-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,No,
5809,2017-04-01,,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,Fiber optic,No,No,Yes,No,No,Yes,Male,0,Yes,Yes,Yes,
5810,2014-02-01,,Two year,No,Bank transfer (automatic),24.45,1709.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,
5811,2017-07-01,,One year,No,Electronic check,59.95,1848.8,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,
5812,2017-08-01,,One year,No,Bank transfer (automatic),25.35,723.3,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,Yes,
5813,2019-03-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,
5814,2018-03-01,2019-11-01,Month-to-month,Yes,Electronic check,70.45,1470.95,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,
5815,2018-07-01,,Month-to-month,Yes,Credit card (automatic),34.3,577.15,DSL,No,Yes,Yes,No,No,No,Male,1,Yes,No,No,
5816,2014-09-01,,Month-to-month,Yes,Electronic check,105.05,6914.95,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,
5817,2017-08-01,,Two year,No,Mailed check,19.3,602.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,
5818,2019-08-01,,One year,No,Mailed check,19.15,124.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5819,2019-12-01,,Month-to-month,No,Electronic check,51.4,96.8,DSL,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,
5820,2015-09-01,,Month-to-month,No,Electronic check,71.85,3827.9,DSL,Yes,No,No,Yes,No,Yes,Male,0,Yes,Yes,Yes,
5821,2019-07-01,,Month-to-month,Yes,Electronic check,75.4,533.05,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,
5822,2015-01-01,,One year,Yes,Bank transfer (automatic),49.7,2961.4,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,
5823,2014-03-01,2020-01-01,One year,Yes,Electronic check,45.25,3264.45,DSL,No,No,No,No,Yes,Yes,Male,1,No,No,No,
5824,2019-01-01,,Month-to-month,Yes,Electronic check,78.75,995.35,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,
5825,2017-03-01,,One year,Yes,Bank transfer (automatic),81.6,2815.25,Fiber optic,No,No,Yes,No,No,No,Male,1,Yes,No,Yes,
5826,2019-12-01,,Month-to-month,Yes,Credit card (automatic),70.4,154.8,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,
5827,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,75.8,246.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,
5828,2019-11-01,,Month-to-month,No,Electronic check,76.1,257.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,
5829,2014-12-01,,One year,Yes,Bank transfer (automatic),94.0,5757.2,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,
5830,2014-02-01,,Two year,No,Credit card (automatic),103.95,7517.7,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,
5831,2014-11-01,,Two year,Yes,Bank transfer (automatic),19.95,1234.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,
5832,2018-04-01,2019-12-01,Month-to-month,No,Credit card (automatic),71.3,1389.2,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,
5833,2017-03-01,,One year,Yes,Bank transfer (automatic),110.8,3836.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,No,No,Yes,
5834,2018-01-01,2019-10-01,Month-to-month,Yes,Electronic check,69.1,1474.75,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,
5835,2014-12-01,,One year,No,Electronic check,96.1,6001.45,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,Yes,No,Yes,
5836,2018-11-01,,Month-to-month,Yes,Mailed check,48.8,720.1,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,
5837,2015-07-01,,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,
5838,2019-03-01,,Month-to-month,Yes,Mailed check,44.65,472.25,DSL,No,No,No,No,No,No,Female,0,No,No,No,
5839,2018-06-01,2019-11-01,Month-to-month,No,Electronic check,88.25,1460.65,Fiber optic,No,No,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,
5840,2015-01-01,,One year,No,Bank transfer (automatic),19.45,1336.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5841,2014-03-01,,Two year,No,Credit card (automatic),89.3,6388.65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,
5842,2019-10-01,2019-12-01,Month-to-month,No,Bank transfer (automatic),70.0,153.05,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5843,2017-03-01,,Two year,No,Mailed check,19.25,677.9,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5844,2018-09-01,,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5845,2018-03-01,2019-12-01,Month-to-month,Yes,Electronic check,97.35,2119.5,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,
5846,2016-03-01,,Two year,No,Bank transfer (automatic),19.65,921.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,
5847,2019-11-01,,Month-to-month,No,Mailed check,20.85,72.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,
5848,2019-11-01,,Month-to-month,Yes,Mailed check,19.65,68.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5849,2016-06-01,,Two year,Yes,Credit card (automatic),19.35,847.25,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,
5850,2020-01-01,,Month-to-month,Yes,Mailed check,44.0,44.0,DSL,No,No,No,No,No,No,Female,0,No,No,No,
5851,2016-06-01,,One year,No,Electronic check,94.4,4295.35,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,
5852,2019-07-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,
5853,2017-10-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,DSL,Yes,No,No,No,No,No,Male,0,No,No,Yes,
5854,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,
5855,2018-08-01,,Month-to-month,Yes,Electronic check,75.4,1380.4,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,No,
5856,2019-01-01,2019-11-01,Month-to-month,Yes,Electronic check,100.6,1060.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,
5857,2014-09-01,,Two year,No,Bank transfer (automatic),71.0,4386.2,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,No,No,
5858,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,86.0,86.0,Fiber optic,No,Yes,No,No,No,Yes,Female,1,No,No,No,
5859,2015-05-01,2019-10-01,One year,Yes,Credit card (automatic),106.95,5785.5,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,
5860,2019-11-01,,One year,No,Mailed check,21.2,52.05,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5861,2017-05-01,,Two year,Yes,Mailed check,61.05,2018.4,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,No,
5862,2019-09-01,2019-12-01,Month-to-month,Yes,Electronic check,29.6,79.45,DSL,No,Yes,No,No,No,No,Male,0,No,No,No,
5863,2017-04-01,,One year,Yes,Bank transfer (automatic),79.95,2727.3,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,
5864,2018-12-01,,Two year,Yes,Mailed check,19.7,263.65,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,
5865,2019-01-01,,Month-to-month,Yes,Mailed check,20.3,275.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,
5866,2016-03-01,2020-01-01,One year,Yes,Bank transfer (automatic),59.9,2816.65,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,No,
5867,2018-03-01,,One year,No,Mailed check,24.35,538.5,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,
5868,2016-03-01,,Two year,No,Mailed check,19.75,948.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,
5869,2018-09-01,,Month-to-month,Yes,Mailed check,50.3,846.8,DSL,Yes,No,No,No,No,No,Male,0,No,Yes,No,
5870,2015-11-01,2019-12-01,Month-to-month,Yes,Electronic check,95.6,4783.5,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,
5871,2015-03-01,,Month-to-month,Yes,Electronic check,50.25,2997.45,DSL,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,No,
5872,2014-05-01,,Two year,Yes,Credit card (automatic),85.35,5897.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,
5873,2019-02-01,2020-01-01,One year,Yes,Electronic check,41.6,470.6,DSL,No,No,Yes,No,Yes,No,Male,0,No,No,No,
5874,2019-04-01,,Month-to-month,Yes,Mailed check,51.65,524.5,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,
5875,2019-02-01,,Two year,Yes,Bank transfer (automatic),24.0,269.65,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,
5876,2016-01-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,
5877,2016-11-01,,Month-to-month,Yes,Mailed check,59.85,2341.5,DSL,No,No,Yes,No,Yes,No,Female,0,Yes,Yes,No,
5878,2014-03-01,,Two year,No,Credit card (automatic),25.45,1789.65,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,
5879,2014-03-01,,Two year,No,Credit card (automatic),23.9,1626.4,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,
5880,2017-05-01,,One year,No,Credit card (automatic),24.15,800.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,
5881,2014-07-01,,Month-to-month,Yes,Mailed check,75.7,5060.85,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,
5882,2016-09-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,
5883,2015-11-01,2019-12-01,Month-to-month,No,Electronic check,84.5,4254.85,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,Yes,Yes,
5884,2019-05-01,,Month-to-month,No,Mailed check,50.85,466.6,DSL,No,Yes,No,No,No,No,Female,0,Yes,No,No,
5885,2015-10-01,,Two year,Yes,Credit card (automatic),91.6,4627.8,Fiber optic,Yes,No,Yes,Yes,No,No,Male,0,Yes,No,Yes,
5886,2014-04-01,,One year,No,Electronic check,98.9,6838.6,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,
5887,2020-01-01,,Month-to-month,Yes,Electronic check,85.0,85.0,Fiber optic,No,Yes,No,No,No,Yes,Male,0,No,No,No,
5888,2018-11-01,2020-01-01,Month-to-month,Yes,Electronic check,78.95,1101.85,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,Yes,
5889,2020-01-01,,Month-to-month,Yes,Mailed check,44.3,44.3,DSL,No,No,No,No,No,No,Male,0,No,No,No,
5890,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,20.2,20.2,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5891,2015-10-01,,One year,Yes,Mailed check,80.2,4297.6,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,
5892,2019-08-01,,Month-to-month,No,Mailed check,60.9,414.1,DSL,No,No,Yes,No,Yes,No,Male,0,No,No,No,
5893,2019-07-01,,Month-to-month,No,Mailed check,34.2,256.6,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,No,No,
5894,2015-11-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Fiber optic,No,Yes,Yes,No,No,No,Female,1,No,No,Yes,
5895,2017-12-01,,One year,Yes,Credit card (automatic),87.15,2274.1,Fiber optic,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,
5896,2018-01-01,,Month-to-month,No,Electronic check,54.3,1296.8,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,Yes,No,
5897,2014-05-01,,Two year,Yes,Mailed check,19.1,1268.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5898,2014-02-01,,Two year,Yes,Credit card (automatic),112.75,8192.6,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,
5899,2019-10-01,,Month-to-month,Yes,Mailed check,19.95,59.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,
5900,2015-03-01,,Two year,No,Mailed check,19.5,1147.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,
5901,2014-07-01,,Two year,No,Bank transfer (automatic),65.55,4361.55,DSL,Yes,No,Yes,No,No,Yes,Male,0,No,No,No,
5902,2017-12-01,,Month-to-month,Yes,Electronic check,78.8,2006.1,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,No,
5903,2017-11-01,,One year,No,Mailed check,78.2,2078.95,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,No,
5904,2014-02-01,,Two year,No,Bank transfer (automatic),105.25,7609.75,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,
5905,2019-08-01,,Month-to-month,Yes,Electronic check,89.25,487.05,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,
5906,2014-12-01,,Two year,No,Credit card (automatic),20.65,1218.45,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,
5907,2018-06-01,,One year,Yes,Electronic check,68.7,1416.2,DSL,No,Yes,No,Yes,Yes,No,Male,0,No,No,Yes,
5908,2019-08-01,,Month-to-month,No,Credit card (automatic),78.65,483.3,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,No,
5909,2015-11-01,,Two year,No,Mailed check,24.75,1234.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,
5910,2015-01-01,,Two year,No,Credit card (automatic),19.75,1311.6,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,
5911,2014-12-01,,Month-to-month,Yes,Electronic check,89.1,5618.3,Fiber optic,Yes,Yes,Yes,No,No,No,Male,1,Yes,No,Yes,
5912,2014-02-01,,Two year,Yes,Bank transfer (automatic),84.7,6185.15,Fiber optic,Yes,No,No,Yes,No,No,Female,0,No,No,Yes,
5913,2018-12-01,2020-01-01,Month-to-month,Yes,Electronic check,98.0,1237.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,No,
5914,2019-08-01,2020-01-01,Month-to-month,Yes,Electronic check,94.45,498.1,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No,
5915,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,105.0,294.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,No,No,Yes,
